image_name,ground_truth,gt_text,cluster_id,cluster_static_prob,mlp_instance_prob,mlp_decision,cluster_decision,ssl_feature_l2_norm,LAB_L_bin0,LAB_L_bin1,LAB_L_bin2,LAB_a_bin0,LAB_a_bin1,LAB_a_bin2,LAB_b_bin0,LAB_b_bin1,LAB_b_bin2,Sat_bin0,Sat_bin1,Sat_bin2,Sat_bin3,Sat_bin4,Sat_bin5,Sat_bin6,Sat_bin7,Sat_bin8,Sat_bin9,Sat_bin10,Sat_bin11,Sat_bin12,Sat_bin13,Sat_bin14,Sat_bin15,Haralick_0,Haralick_1,Haralick_2,Haralick_3,Haralick_4,Haralick_5,Haralick_6,Haralick_7,Haralick_8,Haralick_9,Haralick_10,Haralick_11,Haralick_12,LBP_bin0,LBP_bin1,LBP_bin2,LBP_bin3,LBP_bin4,LBP_bin5,LBP_bin6,LBP_bin7,LBP_bin8,LBP_bin9,LBP_bin10,LBP_bin11,LBP_bin12,LBP_bin13,LBP_bin14,LBP_bin15,LBP_bin16,LBP_bin17,LBP_bin18,Texture_Complexity,Relative_Area,Compactness
927d8d739c25f1ed7a64d0efccacf464.jpeg,0,Non-neoplastic (Low-Risk),7,0.7442,0.2763,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2168,0.676178,0.182281,0.141541,0.0,1.0,0.0,0.0,0.886795,0.113205,0.31514,0.007385,0.005859,0.007446,0.010178,0.013229,0.021484,0.058258,0.117523,0.158508,0.1064,0.11235,0.057358,0.005188,0.000244,0.003448,0.453753,0.660408,0.554933,0.796878,0.231327,0.274587,0.243107,0.314971,0.901788,0.889325,0.899862,0.875612,0.343249,0.053818,0.02739,0.021988,0.016205,0.013855,0.013947,0.014099,0.016388,0.020996,0.028809,0.030975,0.013916,0.014618,0.01445,0.015167,0.015976,0.025146,0.030762,0.326874,0.04393,0.997971,0.785398
92846b60b1a38a1eecd70ebce6347c49.jpeg,1,Neoplastic (High-Risk),4,0.7738,0.742,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2133,0.525665,0.41008,0.064255,0.0,1.0,0.0,0.0,0.897568,0.102432,0.309738,0.001892,0.001556,0.001068,0.001938,0.002304,0.007584,0.033295,0.106567,0.163925,0.207382,0.110504,0.036484,0.008942,0.001328,0.005493,0.916973,1.340438,0.892862,1.266128,0.397273,0.508358,0.39856,0.496671,0.835973,0.799963,0.834691,0.802339,0.333644,0.056549,0.024979,0.023254,0.019379,0.016327,0.017059,0.017395,0.020172,0.023575,0.030426,0.027679,0.015396,0.018372,0.014816,0.013321,0.017212,0.026001,0.029053,0.323181,0.161407,0.997192,0.785398
92b964b7955a1d7a36ccf1225024da63.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.9036,HIGH RISK    (Resect & Discard),LOW RISK     (Surveillance),3.2485,0.481674,0.471054,0.047272,0.0,0.999802,0.000198,0.0,0.999969,3.1e-05,0.309082,0.001419,0.001968,0.002563,0.00473,0.009918,0.063934,0.167786,0.161896,0.124985,0.05957,0.043747,0.036545,0.006149,9.2e-05,0.005615,0.416222,0.661269,0.495741,0.688735,0.226854,0.296578,0.23413,0.296517,0.902203,0.879625,0.902655,0.880836,0.346927,0.055786,0.026001,0.021484,0.015945,0.012192,0.012192,0.01384,0.016495,0.021423,0.028397,0.032516,0.014236,0.011627,0.011932,0.012787,0.015182,0.022385,0.025879,0.350861,0.04837,0.99852,0.785398
92e72f65ddfd1518a2710d568df17586.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.6862,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2462,0.515305,0.382629,0.102066,0.0,1.0,0.0,0.0,0.828842,0.171158,0.311157,0.004883,0.004303,0.005295,0.007324,0.010162,0.019958,0.029373,0.05809,0.137238,0.165268,0.11412,0.076599,0.03862,0.010788,0.006821,1.491207,2.507835,1.469363,1.816901,0.48076,0.647782,0.480944,0.552249,0.827526,0.787801,0.825705,0.806516,0.328726,0.050339,0.024445,0.020905,0.015564,0.013107,0.015549,0.016205,0.021362,0.031509,0.043716,0.034317,0.017166,0.018311,0.01445,0.012238,0.013382,0.021301,0.030899,0.319656,0.114975,0.992722,0.785398
9350e7998934d417cb2eb1ef57af2ed9.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.7007,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2373,0.48674,0.406647,0.106613,0.0,0.998795,0.001205,0.0,0.999802,0.000198,0.338821,0.000397,0.003418,0.006348,0.005386,0.005615,0.00798,0.019806,0.112595,0.272324,0.178711,0.039886,0.003906,0.000671,0.000198,0.003937,0.740349,1.156294,0.657353,1.002937,0.255423,0.321353,0.23174,0.312957,0.903725,0.889973,0.913254,0.888006,0.36372,0.050598,0.027374,0.022491,0.0177,0.014618,0.01506,0.014618,0.017746,0.024612,0.035675,0.023911,0.015793,0.013657,0.015732,0.012756,0.01767,0.023956,0.028687,0.346756,0.043915,0.999008,0.785398
93a23c466c16952b6692e6be5e8f14e1.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.9099,HIGH RISK    (Resect & Discard),LOW RISK     (Surveillance),3.2074,0.364304,0.570755,0.064941,0.0,0.998032,0.001968,0.0,0.999939,6.1e-05,0.310989,0.003754,0.006241,0.010239,0.022537,0.072098,0.140152,0.23317,0.150864,0.03035,0.008224,0.003601,0.001755,0.000854,0.000137,0.005035,1.067877,1.650611,1.118781,1.492949,0.389966,0.512157,0.418352,0.493395,0.854288,0.821611,0.843357,0.823867,0.374071,0.062088,0.028824,0.023407,0.016251,0.011368,0.010727,0.010101,0.012711,0.016464,0.021011,0.028763,0.010773,0.011246,0.00972,0.013107,0.013992,0.022141,0.030334,0.350891,0.096664,0.995499,0.785398
93c4a1e4062d81e095fdc7f720eff82f.jpeg,0,Non-neoplastic (Low-Risk),7,0.7442,0.107,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2204,0.420578,0.56488,0.014542,0.0,1.0,0.0,0.0,1.0,0.0,0.323486,0.00174,0.00235,0.003113,0.004669,0.010422,0.056381,0.170975,0.352524,0.055664,0.011307,0.001923,0.000763,0.000336,0.000153,0.004196,0.645282,0.958247,0.649969,0.970704,0.236642,0.307482,0.232016,0.306959,0.910141,0.890538,0.914398,0.891959,0.394705,0.047638,0.025543,0.019531,0.014282,0.012863,0.014404,0.016159,0.021103,0.028915,0.039322,0.031372,0.018707,0.014694,0.01532,0.01207,0.014236,0.021454,0.027802,0.331451,0.044724,0.997726,0.785398
93e952886d1697f8af9b550c1bce23b1.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.2842,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2614,0.395309,0.313705,0.290985,0.0,1.0,0.0,0.0,0.999969,3.1e-05,0.351501,0.0168,0.039673,0.066223,0.158722,0.198151,0.123016,0.028564,0.010086,0.00267,0.000961,0.000305,9.2e-05,9.2e-05,1.5e-05,0.003128,0.569164,1.092334,0.812408,1.09624,0.265702,0.38233,0.288051,0.358893,0.891238,0.855585,0.889055,0.868473,0.361344,0.035034,0.017899,0.01651,0.015366,0.01651,0.01886,0.023361,0.032974,0.047714,0.062042,0.042267,0.026215,0.018677,0.01564,0.012802,0.014313,0.016251,0.01712,0.361679,0.067566,0.993698,0.785398
9424de1556a26c8eba4c1db1a0b47aa6.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.5795,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2408,0.41777,0.483826,0.098404,0.0,1.0,0.0,0.0,1.0,0.0,0.329025,0.003143,0.007446,0.041626,0.093613,0.172745,0.17453,0.101791,0.066803,0.004898,0.001083,0.000443,0.000214,0.000122,1.5e-05,0.002502,0.57935,0.96406,0.698468,0.901223,0.247702,0.343929,0.280852,0.337655,0.90152,0.872519,0.890502,0.871579,0.361713,0.043671,0.023834,0.020126,0.016235,0.016342,0.017349,0.018539,0.022797,0.03334,0.046738,0.034927,0.019012,0.016617,0.016754,0.01387,0.015549,0.0224,0.027115,0.333649,0.051346,0.996033,0.785398
947f9c02314fc58bdb26679bff55177a.jpeg,0,Non-neoplastic (Low-Risk),7,0.7442,0.2228,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2385,0.531158,0.420593,0.048248,0.0,0.999802,0.000198,0.0,1.0,0.0,0.309265,0.001541,0.003952,0.004578,0.008377,0.012756,0.04924,0.239838,0.247833,0.088593,0.023941,0.00412,0.000977,0.000244,7.6e-05,0.004669,0.697595,0.956755,0.577237,0.998308,0.261351,0.328197,0.255515,0.341884,0.898853,0.877375,0.897191,0.873141,0.35102,0.048111,0.024017,0.02121,0.017319,0.014862,0.015625,0.01532,0.020386,0.027802,0.038788,0.040039,0.017822,0.014023,0.011871,0.013,0.014465,0.020447,0.024048,0.343826,0.05632,0.997879,0.785398
948a41964c1d4f50a5f3601ad4f13ccf.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.4693,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2098,0.516541,0.414108,0.069351,0.0,1.0,0.0,0.0,0.880676,0.119324,0.313065,0.002457,0.002167,0.003174,0.00415,0.004776,0.00798,0.018188,0.079208,0.184464,0.167206,0.119202,0.062515,0.02298,0.003922,0.004547,1.005852,1.3791,0.788235,1.197478,0.374816,0.462438,0.340012,0.4398,0.854198,0.82693,0.861401,0.830979,0.335293,0.049042,0.024338,0.020203,0.016586,0.014755,0.016937,0.01915,0.022354,0.029358,0.03624,0.03299,0.018311,0.020081,0.016296,0.013885,0.015945,0.023911,0.028488,0.317459,0.092133,0.995514,0.785398
9499640676289b3e732adb4c5d158067.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.6913,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2713,0.426987,0.443039,0.129974,0.0,1.0,0.0,0.0,1.0,0.0,0.308914,0.001663,0.002991,0.003433,0.012161,0.109085,0.177444,0.254852,0.090179,0.027008,0.005112,0.001099,0.000534,0.000443,0.000122,0.004959,0.494792,0.704314,0.489828,0.70862,0.216422,0.269742,0.226103,0.29075,0.913279,0.896463,0.907584,0.885843,0.350514,0.040863,0.021194,0.0186,0.015335,0.015167,0.017517,0.020111,0.02626,0.034775,0.042542,0.045639,0.023727,0.018707,0.015732,0.016052,0.014786,0.019135,0.020416,0.33371,0.046951,0.998886,0.785398
94abb47953b0e4909384b57bb6a05260.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.8646,UNCERTAIN    (Require Biopsy),LOW RISK     (Surveillance),3.2536,0.440262,0.434326,0.125412,0.0,0.99649,0.00351,0.0,1.0,0.0,0.349167,0.004715,0.005234,0.009186,0.056824,0.221069,0.194931,0.075119,0.053787,0.020004,0.004059,0.000931,0.000275,0.00029,1.5e-05,0.004395,0.729611,1.162061,0.850582,1.191803,0.29977,0.38722,0.316728,0.403737,0.884202,0.862814,0.882337,0.856262,0.373193,0.046326,0.022507,0.018738,0.016968,0.016907,0.018311,0.02034,0.02504,0.030487,0.036987,0.028412,0.019119,0.015305,0.013412,0.013107,0.015045,0.018097,0.023026,0.367538,0.063751,0.988434,0.785398
94ea04c603f909df7cd066b37f538abe.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.8703,UNCERTAIN    (Require Biopsy),LOW RISK     (Surveillance),3.2351,0.495163,0.304703,0.200134,0.0,0.999924,7.6e-05,0.0,1.0,0.0,0.316055,0.027985,0.048935,0.051575,0.069855,0.139893,0.202164,0.104446,0.025238,0.005981,0.003098,0.000916,0.000305,0.000183,0.0,0.003372,0.699295,1.057316,0.665288,1.041353,0.269608,0.343406,0.280362,0.378255,0.894256,0.873861,0.888334,0.856977,0.33294,0.041931,0.021347,0.021698,0.018143,0.015701,0.018509,0.020187,0.025894,0.03627,0.042435,0.044983,0.020416,0.017456,0.014404,0.015121,0.0168,0.021271,0.021164,0.338608,0.071091,0.980179,0.785398
952886d1697f8af9b550c1bce23b1fdd.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.8822,UNCERTAIN    (Require Biopsy),LOW RISK     (Surveillance),3.266,0.494965,0.321411,0.183624,0.0,0.995483,0.004517,0.0,0.999695,0.000305,0.358414,0.017456,0.024323,0.026764,0.033157,0.074631,0.177505,0.186874,0.072891,0.01886,0.004761,0.001465,0.000397,0.000153,1.5e-05,0.002335,1.094776,1.589619,1.142586,1.683706,0.418796,0.49321,0.427543,0.562537,0.838443,0.821382,0.834629,0.794263,0.350504,0.054184,0.024765,0.022491,0.017731,0.014099,0.014725,0.014252,0.018539,0.028259,0.038116,0.025238,0.014404,0.011658,0.010086,0.010284,0.012131,0.020813,0.02774,0.376953,0.140656,0.993759,0.785398
952b6692e6be5e8f14e1e0ae936de314.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.9534,HIGH RISK    (Resect & Discard),LOW RISK     (Surveillance),3.2789,0.395889,0.519821,0.08429,0.0,0.999268,0.000732,0.0,1.0,0.0,0.310272,0.00264,0.0047,0.009857,0.024612,0.097794,0.213455,0.176743,0.091934,0.042236,0.013596,0.003906,0.001816,0.000992,0.000198,0.005249,0.9142,1.2595,0.921109,1.267466,0.378784,0.478324,0.397181,0.474756,0.85218,0.819675,0.843384,0.822084,0.338762,0.059265,0.026932,0.022583,0.015015,0.011917,0.012009,0.011963,0.014389,0.020264,0.024429,0.032669,0.012787,0.011368,0.010986,0.012878,0.013,0.021545,0.027542,0.350311,0.096222,0.996857,0.785398
953248704ccdc265a0b0a1230b118fa8.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.8922,UNCERTAIN    (Require Biopsy),LOW RISK     (Surveillance),3.2123,0.405212,0.410004,0.184784,0.0,0.98999,0.01001,0.0,0.995605,0.004395,0.347748,0.004379,0.003052,0.00322,0.004944,0.007111,0.015533,0.055176,0.141449,0.251801,0.12973,0.02829,0.002808,0.001068,0.000168,0.003525,0.886183,1.481984,1.003278,1.424191,0.325184,0.434817,0.332169,0.425652,0.878095,0.851002,0.87957,0.853822,0.36265,0.048721,0.021088,0.021118,0.019669,0.017761,0.018494,0.020004,0.024704,0.030167,0.038742,0.028717,0.018799,0.016113,0.017441,0.014221,0.017731,0.022583,0.02681,0.342896,0.067245,0.986359,0.785398
954a51c9bf1440f929906d164fe7b83a.jpeg,0,Non-neoplastic (Low-Risk),7,0.7442,0.0899,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2511,0.518387,0.472809,0.008804,0.0,1.0,0.0,0.0,1.0,0.0,0.322372,0.015167,0.012268,0.008698,0.016281,0.024521,0.092438,0.208496,0.150497,0.078522,0.049515,0.01474,0.001358,0.000427,4.6e-05,0.004654,0.768076,1.076263,0.695987,1.060792,0.248192,0.32243,0.250306,0.315233,0.910465,0.887296,0.906294,0.889647,0.37765,0.04393,0.022598,0.019669,0.015182,0.013245,0.015427,0.016953,0.021805,0.03096,0.039719,0.045456,0.020599,0.015198,0.012405,0.01413,0.013992,0.021362,0.023209,0.343765,0.049683,0.996368,0.785398
95dd542315b4c10e2b0e33fa12bfcd6d.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.8825,UNCERTAIN    (Require Biopsy),LOW RISK     (Surveillance),3.2532,0.444763,0.366409,0.188828,0.0,1.0,0.0,0.0,1.0,0.0,0.377762,0.018005,0.016922,0.015564,0.018646,0.062958,0.116608,0.126465,0.107422,0.089828,0.026779,0.014053,0.004822,0.000748,0.000168,0.00325,0.838526,1.15228,0.7856,1.484429,0.272779,0.329304,0.255239,0.371657,0.898787,0.885316,0.905694,0.87589,0.36303,0.040802,0.020752,0.017319,0.013657,0.015213,0.016129,0.019165,0.025055,0.037186,0.046265,0.034637,0.023041,0.016891,0.015182,0.013535,0.013306,0.020309,0.020752,0.378616,0.053802,0.949539,0.785398
960c94b0aab4c024a573c692195f853a.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.9235,HIGH RISK    (Resect & Discard),LOW RISK     (Surveillance),3.2181,0.347,0.400757,0.252243,0.0,0.997864,0.002136,0.0,1.0,0.0,0.308777,0.002411,0.006882,0.015701,0.041565,0.123154,0.273605,0.185394,0.032974,0.002853,0.001144,0.000656,0.000244,0.000198,4.6e-05,0.004395,0.667264,1.065821,0.662714,1.01787,0.266988,0.36692,0.283946,0.364921,0.895164,0.863734,0.886421,0.862855,0.348872,0.046524,0.022858,0.019974,0.017853,0.017059,0.018906,0.019638,0.024918,0.033844,0.041061,0.042908,0.018723,0.015244,0.013763,0.01503,0.016571,0.021408,0.022781,0.337021,0.071213,0.997742,0.785398
963e1713a8763b8318ecf467d7ad048d.jpeg,0,Non-neoplastic (Low-Risk),7,0.7442,0.6313,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2676,0.541901,0.384735,0.073364,0.0,1.0,0.0,0.0,0.967834,0.032166,0.330887,0.008316,0.0103,0.007507,0.00769,0.010742,0.026703,0.073303,0.157104,0.165878,0.102631,0.054504,0.025558,0.011307,0.003372,0.004196,0.931771,1.182038,0.829779,1.298916,0.370374,0.432141,0.343352,0.470557,0.85452,0.836771,0.865223,0.822759,0.349077,0.04837,0.022415,0.022171,0.017715,0.014771,0.016556,0.017273,0.021484,0.032608,0.048203,0.031631,0.016281,0.014313,0.014664,0.012848,0.014908,0.024094,0.029297,0.326843,0.110794,0.997665,0.785398
97f8af9b550c1bce23b1fdd80af3feff.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.9272,HIGH RISK    (Resect & Discard),LOW RISK     (Surveillance),3.249,0.426971,0.307343,0.265686,0.0,0.999969,3.1e-05,0.0,0.996933,0.003067,0.343292,0.002563,0.011108,0.015213,0.059799,0.102112,0.165436,0.151794,0.09285,0.03743,0.009232,0.002563,0.001495,0.000565,6.1e-05,0.004486,0.494577,0.947051,0.770098,1.083983,0.257353,0.313387,0.249234,0.36306,0.890267,0.880377,0.903998,0.86129,0.357948,0.041473,0.020782,0.020599,0.0186,0.017456,0.018753,0.021103,0.027969,0.037735,0.046814,0.032959,0.021133,0.015182,0.013657,0.013107,0.015182,0.02037,0.02124,0.365509,0.065796,0.99617,0.785398
9833aa6b8232510939c091a7915c942b.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.8803,UNCERTAIN    (Require Biopsy),LOW RISK     (Surveillance),3.2849,0.39653,0.489853,0.113617,0.0,0.977097,0.022903,0.0,0.995682,0.004318,0.336823,0.001511,0.002884,0.00325,0.005768,0.006943,0.01532,0.043228,0.120132,0.197083,0.180054,0.075455,0.00621,0.001022,0.000137,0.004181,1.031801,1.738747,1.126164,1.622791,0.306403,0.443676,0.342862,0.413226,0.892317,0.856426,0.880746,0.865379,0.36703,0.048752,0.023148,0.020309,0.017166,0.014755,0.01535,0.0177,0.022263,0.032364,0.045532,0.030365,0.019135,0.015686,0.015091,0.013916,0.015228,0.02124,0.026749,0.341293,0.061829,0.99765,0.785398
984cbcc6d6bf62f215f0da4ad3a7ab8d.jpeg,1,Neoplastic (High-Risk),2,0.4167,0.8201,UNCERTAIN    (Require Biopsy),LOW RISK     (Surveillance),3.2437,0.676331,0.157745,0.165924,0.0,1.0,0.0,0.0,0.825928,0.174072,0.313354,0.008942,0.008728,0.010635,0.009872,0.012772,0.019287,0.026627,0.059311,0.092972,0.127243,0.147751,0.112442,0.039398,0.005692,0.004974,0.991728,1.13704,0.867249,1.587543,0.365441,0.401015,0.352451,0.503775,0.857485,0.847206,0.860179,0.816878,0.342584,0.050125,0.024765,0.02153,0.014938,0.012268,0.013901,0.013657,0.018173,0.032578,0.047455,0.035797,0.018204,0.017487,0.013489,0.012482,0.013367,0.023453,0.030777,0.328217,0.116333,0.986481,0.785398
987f428c953248704ccdc265a0b0a123.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.899,UNCERTAIN    (Require Biopsy),LOW RISK     (Surveillance),3.2205,0.635574,0.241165,0.12326,0.0,0.999771,0.000229,0.0,0.999969,3.1e-05,0.343536,0.002121,0.00235,0.002701,0.004822,0.014832,0.033722,0.106049,0.21756,0.212509,0.044495,0.008011,0.002518,0.000565,7.6e-05,0.004135,0.691759,0.914879,0.67454,1.069742,0.263695,0.320062,0.257812,0.344729,0.898318,0.881683,0.901388,0.875954,0.366264,0.050369,0.025726,0.021622,0.017166,0.014191,0.015533,0.016296,0.019028,0.023743,0.03273,0.022705,0.015671,0.013885,0.015457,0.013855,0.017258,0.024078,0.028809,0.347717,0.050186,0.993912,0.785398
99130d98309817287a8aef566999467c.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.9155,HIGH RISK    (Resect & Discard),LOW RISK     (Surveillance),3.2417,0.401566,0.408875,0.18956,0.0,0.999069,0.000931,0.0,0.999954,4.6e-05,0.324554,0.007217,0.008194,0.010727,0.01384,0.084549,0.265381,0.163177,0.061386,0.032745,0.017624,0.004776,0.000931,0.00029,9.2e-05,0.004517,0.921477,1.435171,0.81633,1.208028,0.314461,0.43045,0.330025,0.40975,0.881439,0.84693,0.87063,0.848068,0.335968,0.04834,0.023132,0.020248,0.015854,0.014191,0.01622,0.017746,0.022644,0.034424,0.04425,0.042877,0.018326,0.014664,0.01297,0.01326,0.014343,0.019455,0.023453,0.343048,0.072144,0.980469,0.785398
994927d8d739c25f1ed7a64d0efccacf.jpeg,1,Neoplastic (High-Risk),4,0.7738,0.8047,UNCERTAIN    (Require Biopsy),LOW RISK     (Surveillance),3.2478,0.427917,0.453461,0.118622,0.0,1.0,0.0,0.0,0.858398,0.141602,0.31694,0.008804,0.006927,0.006378,0.007278,0.008453,0.011948,0.035797,0.097351,0.146561,0.222229,0.076324,0.038254,0.01059,0.001175,0.00499,1.013756,1.747297,1.329259,1.472941,0.393382,0.550804,0.463725,0.497839,0.850074,0.807419,0.831423,0.82061,0.334387,0.051956,0.026047,0.023514,0.015671,0.014481,0.014771,0.016129,0.019547,0.023834,0.033859,0.034561,0.015442,0.015839,0.016037,0.014389,0.014999,0.02269,0.030426,0.323074,0.093796,0.986923,0.785398
9954a51c9bf1440f929906d164fe7b83.jpeg,0,Non-neoplastic (Low-Risk),7,0.7442,0.1562,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2888,0.528519,0.299377,0.172104,0.0,1.0,0.0,0.0,0.999329,0.000671,0.311646,0.00386,0.005478,0.005692,0.013672,0.04129,0.10672,0.151337,0.157394,0.118439,0.055161,0.01741,0.005051,0.001709,0.000626,0.004517,0.887286,1.302176,0.720588,1.165121,0.301042,0.397109,0.295312,0.38902,0.888389,0.858835,0.884023,0.857443,0.333444,0.036331,0.017456,0.016159,0.016357,0.016006,0.020645,0.025589,0.034851,0.048553,0.059677,0.055069,0.025833,0.019165,0.014709,0.014038,0.013123,0.016708,0.019394,0.328384,0.062241,0.995605,0.785398
99fdc98376290081835cf877e004e8bf.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.6196,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2869,0.532791,0.25148,0.215729,0.0,1.0,0.0,0.0,1.0,0.0,0.30954,0.002106,0.015213,0.03244,0.047165,0.198135,0.272217,0.099838,0.014633,0.002487,0.001328,0.000366,0.000244,0.000137,3.1e-05,0.00412,0.549387,0.772441,0.402696,0.72812,0.205147,0.272941,0.199632,0.26842,0.919203,0.89589,0.917336,0.896942,0.338385,0.040939,0.02121,0.020477,0.01622,0.016846,0.018631,0.021149,0.027771,0.034195,0.042511,0.045898,0.022217,0.018234,0.016129,0.015533,0.016968,0.019577,0.019669,0.338882,0.034241,0.998993,0.785398
9a1db782ca0a994927d8d739c25f1ed7.jpeg,1,Neoplastic (High-Risk),4,0.7738,0.7852,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2224,0.378876,0.513794,0.10733,0.0,1.0,0.0,0.0,0.942657,0.057343,0.317673,0.006516,0.004578,0.005066,0.007416,0.015427,0.037186,0.059845,0.167191,0.217728,0.107941,0.032242,0.01326,0.003281,0.0009,0.003754,1.000873,1.903622,1.339522,1.451642,0.389017,0.56669,0.455362,0.486351,0.8506,0.803889,0.833013,0.822503,0.341674,0.05928,0.029846,0.022644,0.016357,0.01297,0.011993,0.012604,0.015289,0.019775,0.026382,0.031342,0.01181,0.012375,0.013977,0.013916,0.015686,0.024384,0.032379,0.329254,0.08873,0.988174,0.785398
9a3a33a0565586918cd5eb80e67c9c8d.jpeg,0,Non-neoplastic (Low-Risk),7,0.7442,0.9465,HIGH RISK    (Resect & Discard),LOW RISK     (Surveillance),3.2108,0.656128,0.276474,0.067398,0.0,1.0,0.0,0.0,0.79451,0.20549,0.312851,0.012924,0.006027,0.006241,0.00943,0.008087,0.007248,0.007523,0.020981,0.027908,0.043945,0.129135,0.180756,0.163712,0.057632,0.0056,0.677574,0.889504,0.621569,1.014225,0.307567,0.359216,0.286428,0.398308,0.872578,0.856792,0.880801,0.843331,0.343676,0.05423,0.025665,0.022797,0.017914,0.015305,0.013748,0.014771,0.017014,0.023819,0.031982,0.028137,0.014862,0.018051,0.015106,0.01445,0.01683,0.026154,0.028778,0.327499,0.072205,0.996262,0.785398
9a76eaf622c3b3e57249fe9959a80703.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.7896,LOW RISK     (Surveillance),LOW RISK     (Surveillance),3.2176,0.502151,0.455002,0.042847,0.0,0.968765,0.031235,1.5e-05,0.994919,0.005066,0.341812,0.004074,0.004959,0.003799,0.003433,0.003632,0.021957,0.094818,0.190811,0.153549,0.106857,0.042786,0.015228,0.005875,0.001984,0.004425,0.785968,1.143037,0.75098,1.108958,0.332904,0.424544,0.325919,0.416978,0.865534,0.837379,0.867988,0.839546,0.358787,0.045074,0.023041,0.019257,0.017151,0.01622,0.01683,0.019104,0.026123,0.036179,0.047562,0.033554,0.019989,0.016129,0.015762,0.013397,0.016327,0.021698,0.025665,0.341553,0.096771,0.995575,0.785398
9ab4e7568cb49a3c530b99ec16e8b659.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.8209,UNCERTAIN    (Require Biopsy),LOW RISK     (Surveillance),3.2834,0.560013,0.412567,0.02742,0.0,1.0,0.0,0.0,1.0,0.0,0.343933,0.003937,0.003494,0.003265,0.007095,0.03241,0.123138,0.199539,0.144791,0.101868,0.030228,0.001556,0.000229,0.000244,1.5e-05,0.004257,0.428263,0.602461,0.35769,0.602922,0.191161,0.247551,0.176716,0.236817,0.921942,0.902913,0.926462,0.908888,0.373678,0.042496,0.020798,0.019608,0.017136,0.017349,0.017334,0.020859,0.024857,0.031006,0.037598,0.02977,0.020325,0.016129,0.015198,0.01442,0.016479,0.020401,0.020508,0.372086,0.032455,0.997574,0.785398
9ac66e565c5d4340aa5f7804c34a359b.jpeg,1,Neoplastic (High-Risk),7,0.7442,0.9846,HIGH RISK    (Resect & Discard),LOW RISK     (Surveillance),3.2464,0.355026,0.405853,0.23912,0.0,0.998962,0.001038,0.0,0.999908,9.2e-05,0.326279,0.00351,0.00679,0.007263,0.021515,0.136917,0.255569,0.151993,0.060928,0.022476,0.001877,0.000702,0.000275,0.000168,3.1e-05,0.003708,0.612377,1.03877,0.604688,0.875017,0.227635,0.327289,0.251256,0.310681,0.910998,0.878245,0.899536,0.882973,0.35416,0.036713,0.018341,0.017258,0.017502,0.017181,0.020218,0.023499,0.031082,0.041672,0.048965,0.050766,0.027008,0.021118,0.015778,0.016937,0.015366,0.019547,0.017395,0.33815,0.051361,0.981339,0.785398
